Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
164	469	186.748391	0.861689495	101337.015	101333.847	101330.76	101337.015	6.21191864	0	0	0	0	0	3
165	471	187.478604	0.866943699	101337.118	101333.916	101330.814	101337.118	6.25136125	0	0	0	0	0	3
166	474	188.187669	0.872197904	101337.218	101333.984	101330.866	101337.218	6.29065969	0	0	0	0	0	3
167	476	188.914413	0.877452108	101337.321	101334.054	101330.918	101337.321	6.33145531	0	0	0	0	0	3
168	479	189.620192	0.882706312	101337.421	101334.124	101330.969	101337.421	6.3721129	0	0	0	0	0	3
169	481	190.343207	0.887960516	101337.522	101334.194	101331.019	101337.522	6.41425734	0	0	0	0	0	3
170	484	191.045551	0.893214721	101337.619	101334.265	101331.068	101337.619	6.45629998	0	0	0	0	0	3
171	487	191.765119	0.898468925	101337.716	101334.336	101331.117	101337.716	6.49978358	0	0	0	0	0	3
172	489	192.463852	0.903723129	101337.809	101334.408	101331.165	101337.809	6.54312729	0	0	0	0	0	3
173	491	193.180126	0.908977333	101337.902	101334.48	101331.212	101337.902	6.58792511	0	0	0	0	0	3
174	494	193.8754	0.914231537	101337.991	101334.552	101331.258	101337.991	6.63255116	0	0	0	0	0	3
175	496	194.588091	0.919485742	101338.079	101334.626	101331.304	101338.079	6.67862834	0	0	0	0	0	3
176	499	195.279719	0.924739946	101338.164	101334.699	101331.35	101338.164	6.7244945	0	0	0	0	0	3
177	501	195.989061	0.92999415	101338.248	101334.773	101331.397	101338.248	6.77179303	0	0	0	0	0	3
178	504	196.676677	0.935248354	101338.328	101334.847	101331.457	101338.328	6.81865804	0	0	0	0	0	3
179	506	197.382426	0.940502559	101338.408	101334.922	101331.526	101338.408	6.86659282	0	0	0	0	0	3
180	509	198.066794	0.945756763	101338.485	101334.996	101331.603	101338.485	6.88143291	0	0	0	0	0	3
181	511	198.768919	0.951010967	101338.561	101335.071	101331.689	101338.561	6.87166135	0	0	0	0	0	3
182	514	199.450243	0.956265171	101338.634	101335.145	101331.782	101338.634	6.85155748	0	0	0	0	0	3
183	517	200.149165	0.961519376	101338.706	101335.219	101331.882	101338.706	6.82375065	0	0	0	0	0	3
184	519	200.827531	0.96677358	101338.776	101335.292	101331.987	101338.776	6.78914594	0	0	0	0	0	3
185	521	201.523257	0.972027784	101338.846	101335.366	101332.095	101338.846	6.75119949	0	0	0	0	0	3
186	524	202.198439	0.977281988	101338.913	101335.438	101332.204	101338.913	6.70868005	0	0	0	0	0	3
187	526	202.89099	0.982536193	101338.979	101335.511	101332.314	101338.979	6.66462935	0	0	0	0	0	3
188	529	203.563001	0.987790397	101339.043	101335.582	101332.424	101339.043	6.61915266	0	0	0	0	0	3
189	531	204.252351	0.993044601	101339.107	101335.653	101332.532	101339.107	6.57486858	0	0	0	0	0	3
190	534	204.9211	0.998298805	101339.169	101335.723	101332.639	101339.169	6.53015044	0	0	0	0	0	3
191	536	205.607491	1.00355301	101339.231	101335.794	101332.743	101339.231	6.48744251	0.436689581	0	0	0	0	3
192	539	206.273191	1.00880721	101339.291	101335.863	101332.845	101339.291	6.44600542	0.438504233	0	0	0	0	3
193	541	206.956641	1.01406142	101339.351	101335.932	101332.944	101339.351	6.40687475	0.439402072	0	0	0	0	3
194	544	207.619536	1.01931562	101339.409	101336	101333.04	101339.409	6.36876917	0.44027963	0	0	0	0	3
195	546	208.299755	1.02456983	101339.467	101336.068	101333.134	101339.467	6.33313467	0.441150379	0	0	0	0	3
196	549	208.959801	1.02982403	101339.524	101336.135	101333.225	101339.524	6.29902121	0.442008549	0	0	0	0	3
197	551	209.636941	1.03507823	101339.58	101336.202	101333.313	101339.58	6.26704662	0.442828247	0	0	0	0	3
198	554	210.294379	1.04033244	101339.636	101336.268	101333.399	101339.636	6.23666317	0.443360242	0	0	0	0	3
199	556	210.968644	1.04558664	101339.691	101336.335	101333.483	101339.691	6.20819588	0.442126932	0	0	0	0	3
200	559	211.623549	1.05084085	101339.746	101336.4	101333.564	101339.746	6.18166965	0.4369381	0	0	0	0	3
201	562	212.295389	1.05609505	101339.799	101336.466	101333.643	101339.799	6.15637196	0.436689581	0	0	0	0	3
202	564	212.947526	1.06134926	101339.852	101336.531	101333.72	101339.852	6.13274193	0.436689581	0	0	0	0	3
203	567	213.61693	1.06660346	101339.905	101336.596	101333.794	101339.905	6.11091647	0.436689581	0	0	0	0	3
204	569	214.266368	1.07185766	101339.958	101336.66	101333.867	101339.958	6.09058042	0.436689581	0	0	0	0	3
205	572	214.933131	1.07711187	101340.01	101336.725	101333.938	101340.01	6.0715737	0.436689581	0	0	0	0	3
206	574	215.57996	1.08236607	101340.061	101336.789	101334.008	101340.061	6.05289623	0.436689581	0	0	0	0	3
207	576	216.244082	1.08762028	101340.112	101336.853	101334.075	101340.112	6.03696272	0.436689581	0	0	0	0	3
208	579	216.888495	1.09287448	101340.163	101336.916	101334.142	101340.163	6.02158747	0.436689581	0	0	0	0	3
209	581	217.550156	1.09812869	101340.213	101336.98	101334.206	101340.213	6.00731222	0.436689581	0	0	0	0	3
210	584	218.191919	1.10338289	101340.263	101337.043	101334.27	101340.263	5.99337066	0.436689581	0	0	0	0	3
211	586	218.851333	1.10863709	101340.313	101337.106	101334.332	101340.313	5.9816836	0.436689581	0	0	0	0	3
212	589	219.490515	1.1138913	101340.363	101337.169	101334.393	101340.363	5.97022595	0.436689581	0	0	0	0	3
213	591	220.147705	1.1191455	101340.412	101337.232	101334.453	101340.412	5.95851092	0.436689581	0	0	0	0	3
214	594	220.784634	1.12439971	101340.461	101337.295	101334.513	101340.461	5.94746062	0.436689581	0	0	0	0	3
215	596	221.439106	1.12965391	101340.509	101337.358	101334.57	101340.509	5.9392016	0.436689581	0	0	0	0	3
216	598	222.073834	1.13490812	101340.557	101337.42	101334.626	101340.557	5.93103014	0.436689581	0	0	0	0	3
217	601	222.725681	1.14016232	101340.605	101337.483	101334.68	101340.605	5.92491128	0.436689581	0	0	0	0	3
218	603	223.358369	1.14541652	101340.653	101337.545	101334.735	101340.653	5.91822996	0.436689581	0	0	0	0	3
219	606	224.007905	1.15067073	101340.699	101337.608	101334.789	101340.699	5.91030557	0.436689581	0	0	0	0	3
220	608	224.638372	1.15592493	101340.747	101337.669	101334.843	101340.747	5.90353571	0.436689581	0	0	0	0	3
221	611	225.285751	1.16117914	101340.794	101337.732	101334.897	101340.794	5.89703777	0.436689581	0	0	0	0	3
222	613	225.913901	1.16643334	101340.84	101337.794	101334.95	101340.84	5.8898325	0.436689581	0	0	0	0	3
223	616	226.559322	1.17168755	101340.886	101337.857	101335.003	101340.886	5.88240968	0.436689581	0	0	0	0	3
224	618	227.185205	1.17694175	101340.932	101337.919	101335.056	101340.932	5.87602216	0.436689581	0	0	0	0	3
225	620	227.828458	1.18219595	101340.978	101337.981	101335.108	101340.978	5.87008968	0.436689581	0	0	0	0	3
226	623	228.452279	1.18745016	101341.024	101338.043	101335.16	101341.024	5.86334092	0.436689581	0	0	0	0	3
227	625	229.093319	1.19270436	101341.069	101338.106	101335.211	101341.069	5.85766604	0.436689581	0	0	0	0	3
228	628	229.715262	1.19795857	101341.115	101338.167	101335.263	101341.115	5.85150323	0.436689581	0	0	0	0	3
229	630	230.353941	1.20321277	101341.159	101338.23	101335.313	101341.159	5.84647166	0.436689581	0	0	0	0	3
230	632	230.973836	1.20846697	101341.204	101338.292	101335.364	101341.204	5.83999662	0.436689581	0	0	0	0	3
231	635	231.610483	1.21372118	101341.249	101338.354	101335.413	101341.249	5.83535792	0.436689581	0	0	0	0	3
232	637	232.228511	1.21897538	101341.294	101338.416	101335.464	101341.294	5.83053322	0.436689581	0	0	0	0	3
233	640	232.863238	1.22422959	101341.338	101338.478	101335.513	101341.338	5.82577785	0.436689581	0	0	0	0	3
234	642	233.479548	1.22948379	101341.383	101338.54	101335.562	101341.383	5.8207846	0.436689581	0	0	0	0	3
235	645	234.112221	1.234738	101341.427	101338.603	101335.609	101341.427	5.81769429	0.436689581	0	0	0	0	3
236	647	234.726528	1.2399922	101341.472	101338.664	101335.657	101341.472	5.81474058	0.436689581	0	0	0	0	3
237	649	235.357203	1.2452464	101341.515	101338.727	101335.703	101341.515	5.81175305	0.436689581	0	0	0	0	3
238	652	235.969665	1.25050061	101341.559	101338.788	101335.751	101341.559	5.8085555	0.436689581	0	0	0	0	3
239	654	236.598192	1.25575481	101341.602	101338.851	101335.796	101341.602	5.80593771	0.436689581	0	0	0	0	3
240	657	237.208788	1.26100902	101341.646	101338.912	101335.843	101341.646	5.8029014	0.436689581	0	0	0	0	3
241	659	237.835358	1.26626322	101341.689	101338.975	101335.888	101341.689	5.80094201	0.436689581	0	0	0	0	3
242	661	238.444025	1.27151743	101341.733	101339.036	101335.934	101341.733	5.79882739	0.436689581	0	0	0	0	3
243	664	239.068774	1.27677163	101341.775	101339.099	101335.979	101341.775	5.79675151	0.436689581	0	0	0	0	3
244	666	239.675689	1.28202583	101341.819	101339.16	101336.024	101341.819	5.79557719	0.436689581	0	0	0	0	3
245	669	240.298631	1.28728004	101341.857	101339.223	101336.068	101341.857	5.78963921	0.436689581	0	0	0	0	3
246	671	240.903761	1.29253424	101341.889	101339.284	101336.112	101341.889	5.77710574	0.436689581	0	0	0	0	3
247	674	241.524949	1.29778845	101341.92	101339.347	101336.156	101341.92	5.76387296	0.436689581	0	0	0	0	3
248	676	242.128416	1.30304265	101341.939	101339.407	101336.2	101341.939	5.73931506	0.436689581	0	0	0	0	3
249	679	242.748015	1.30829686	101341.949	101339.469	101336.243	101341.949	5.70559252	0.436689581	0	0	0	0	3
