Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
197	551	209.636941	1.03507823	0.852063085	0.613773335	0.40325314	0.852063085	0.448809945	0.0251515061	0	0	0	0	3
198	554	210.294379	1.04033244	0.856830089	0.618521902	0.40789512	0.856830089	0.448934969	0.0252148323	0	0	0	0	3
199	556	210.968644	1.04558664	0.862058076	0.623335232	0.412634273	0.862058076	0.449423804	0.0252398211	0	0	0	0	3
200	559	211.623549	1.05084085	0.866986892	0.628084405	0.417348008	0.866986892	0.449638884	0.0250971814	0	0	0	0	3
201	562	212.295389	1.05609505	0.871924806	0.632896362	0.421984079	0.871924806	0.414605526	0.0249909876	0	0	0	0	3
202	564	212.947526	1.06134926	0.876853992	0.637644779	0.426581356	0.876853992	0.416187127	0.024914161	0	0	0	0	3
203	567	213.61693	1.06660346	0.881861478	0.642460708	0.431250481	0.881861478	0.418111566	0.0248607329	0	0	0	0	3
204	569	214.266368	1.07185766	0.886905821	0.647213202	0.435965251	0.886905821	0.420291264	0.0248255816	0	0	0	0	3
205	572	214.933131	1.07711187	0.891668402	0.652029569	0.440653696	0.891668402	0.42264175	0.0248044149	0	0	0	0	3
206	574	215.57996	1.08236607	0.896500071	0.65677979	0.445376844	0.896500071	0.424992651	0.0247939475	0	0	0	0	3
207	576	216.244082	1.08762028	0.901681866	0.661594583	0.449970367	0.901681866	0.427157318	0.0247930219	0	0	0	0	3
208	579	216.888495	1.09287448	0.90653915	0.666345639	0.454588494	0.90653915	0.429298002	0.0247993057	0	0	0	0	3
209	581	217.550156	1.09812869	0.911332979	0.671161817	0.459194341	0.911332979	0.431520737	0.024811451	0	0	0	0	3
210	584	218.191919	1.10338289	0.916174117	0.675911054	0.463920303	0.916174117	0.433656976	0.0248285743	0	0	0	0	3
211	586	218.851333	1.10863709	0.921235601	0.680728462	0.468505243	0.921235601	0.435818327	0.0248495763	0	0	0	0	3
212	589	219.490515	1.1138913	0.926048947	0.685477883	0.473296558	0.926048947	0.437455133	0.0248734429	0	0	0	0	3
213	591	220.147705	1.1191455	0.930878845	0.690295567	0.477764923	0.930878845	0.439087608	0.0248997165	0	0	0	0	3
214	594	220.784634	1.12439971	0.935637485	0.695045364	0.482388889	0.935637485	0.440573827	0.0249279343	0	0	0	0	3
215	596	221.439106	1.12965391	0.940555605	0.699867791	0.486863707	0.940555605	0.44208047	0.0249580094	0	0	0	0	3
216	598	222.073834	1.13490812	0.945412414	0.7046225	0.491452583	0.945412414	0.44347664	0.0249887036	0	0	0	0	3
217	601	222.725681	1.14016232	0.95047826	0.709450312	0.496022176	0.95047826	0.444174105	0.0250201774	0	0	0	0	3
218	603	223.358369	1.14541652	0.954967535	0.714206675	0.500661279	0.954967535	0.444773053	0.0250517431	0	0	0	0	3
219	606	224.007905	1.15067073	0.960018692	0.719036069	0.505196068	0.960018692	0.445447385	0.025084033	0	0	0	0	3
220	608	224.638372	1.15592493	0.964720683	0.723807497	0.509861584	0.964720683	0.446075238	0.0251163505	0	0	0	0	3
221	611	225.285751	1.16117914	0.969331465	0.728648731	0.51437613	0.969331465	0.446795475	0.0251472081	0	0	0	0	3
222	613	225.913901	1.16643334	0.974176727	0.733429966	0.519024341	0.974176727	0.446788073	0.0251771508	0	0	0	0	3
223	616	226.559322	1.17168755	0.978906482	0.738277885	0.523695771	0.978906482	0.446869849	0.0252059706	0	0	0	0	3
224	618	227.185205	1.17694175	0.983867769	0.743059266	0.528099783	0.983867769	0.446899517	0.0252338232	0	0	0	0	3
225	620	227.828458	1.18219595	0.988551105	0.747911235	0.532719049	0.988551105	0.447012998	0.0252604716	0	0	0	0	3
226	623	228.452279	1.18745016	0.993164397	0.752694408	0.537191976	0.993164397	0.447065689	0.0252858853	0	0	0	0	3
227	625	229.093319	1.19270436	0.9980879	0.757549676	0.541754336	0.9980879	0.447206699	0.0253104402	0	0	0	0	3
228	628	229.715262	1.19795857	1.0026945	0.762330533	0.546224722	1.0026945	0.447249559	0.0253338771	0	0	0	0	3
229	630	230.353941	1.20321277	1.0073812	0.767219655	0.55057026	1.0073812	0.447434491	0.0253563639	0	0	0	0	3
