Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
125	372	157.240514	0.65677553	299.337388	298.810476	298.388497	299.337388	0.504134453	0	0	0	0	0	3
126	374	158.035365	0.662029734	299.347297	298.81998	298.39753	299.347297	0.511384174	0	0	0	0	0	3
127	377	158.827885	0.667283938	299.357169	298.831037	298.406893	299.357169	0.520123182	0	0	0	0	0	3
128	379	159.617132	0.672538143	299.366993	298.842022	298.416788	299.366993	0.528712713	0	0	0	0	0	3
129	382	160.404378	0.677792347	299.376785	298.852957	298.427187	299.376785	0.537168997	0	0	0	0	0	3
130	384	161.188516	0.683046551	299.38653	298.863838	298.437939	299.38653	0.545486321	0	0	0	0	0	3
131	387	161.97083	0.688300755	299.396246	298.874678	298.448927	299.396246	0.55367988	0	0	0	0	0	3
132	390	162.747933	0.693554959	299.40589	298.885456	298.460036	299.40589	0.561732145	0	0	0	0	0	3
133	392	163.535396	0.698809164	299.415654	298.896262	298.471183	299.415654	0.569741039	0	0	0	0	0	3
134	395	164.311637	0.704063368	299.425273	298.906971	298.482318	299.425273	0.577585527	0	0	0	0	0	3
135	397	165.092032	0.709317572	299.434935	298.917673	298.493405	299.434935	0.585365681	0	0	0	0	0	3
136	399	165.858274	0.714571776	299.444415	298.928261	298.504426	299.444415	0.592978695	0	0	0	0	0	3
137	402	166.639231	0.719825981	299.454069	298.938903	298.515347	299.454069	0.600599119	0	0	0	0	0	3
138	404	167.407477	0.725080185	299.463559	298.949441	298.526174	299.463559	0.608074969	0	0	0	0	0	3
139	407	168.182998	0.730334389	299.473131	298.959991	298.536891	299.473131	0.615527824	0	0	0	0	0	3
140	409	168.939097	0.735588593	299.482458	298.970399	298.547495	299.482458	0.622807324	0	0	0	0	0	3
141	412	169.71173	0.740842798	299.49198	298.980876	298.557984	299.49198	0.630129993	0	0	0	0	0	3
142	414	170.46465	0.746097002	299.501253	298.991211	298.56836	299.501253	0.63728683	0	0	0	0	0	3
143	417	171.233429	0.751351206	299.510713	299.001617	298.578621	299.510713	0.64449578	0	0	0	0	0	3
144	419	171.98159	0.75660541	299.519913	299.011878	298.58878	299.519913	0.651539983	0	0	0	0	0	3
145	422	172.746519	0.761859615	299.529312	299.02222	298.59883	299.529312	0.658652394	0	0	0	0	0	3
146	424	173.490658	0.767113819	299.538449	299.032419	298.608785	299.538449	0.665606117	0	0	0	0	0	3
147	426	174.251597	0.772368023	299.547784	299.042705	298.618635	299.547784	0.672638048	0	0	0	0	0	3
148	429	174.991797	0.777622227	299.556859	299.052851	298.628395	299.556859	0.679517759	0	0	0	0	0	3
149	431	175.748755	0.782876432	299.566132	299.063089	298.638057	299.566132	0.686482626	0	0	0	0	0	3
150	434	176.485066	0.788130636	299.575146	299.073189	298.647635	299.575146	0.693301231	0	0	0	0	0	3
151	436	177.237932	0.79338484	299.584355	299.083385	298.657122	299.584355	0.700210512	0	0	0	0	0	3
152	439	177.970544	0.798639044	299.59331	299.09345	298.666531	299.59331	0.706981227	0	0	0	0	0	3
153	441	178.7196	0.803893248	299.602458	299.103613	298.675854	299.602458	0.713848084	0	0	0	0	0	3
154	443	179.449263	0.809147453	299.611364	299.113653	298.685104	299.611364	0.720585305	0	0	0	0	0	3
155	446	180.194906	0.814401657	299.620745	299.123794	298.694271	299.620745	0.727423423	0	0	0	0	0	3
156	448	180.921696	0.819655861	299.630803	299.133827	298.703373	299.630803	0.734148539	0	0	0	0	0	3
157	451	181.664345	0.824910065	299.641343	299.143976	298.712398	299.641343	0.740990213	0	0	0	0	0	3
158	453	182.38801	0.83016427	299.651978	299.154025	298.721355	299.651978	0.747729958	0	0	0	0	0	3
159	456	183.127942	0.835418474	299.663192	299.164199	298.730244	299.663192	0.754593544	0	0	0	0	0	3
160	459	183.848217	0.840672678	299.674393	299.174278	298.739065	299.674393	0.761363402	0	0	0	0	0	3
161	461	184.585145	0.845926882	299.686049	299.184491	298.747824	299.686049	0.768265792	0	0	0	0	0	3
162	464	185.301945	0.851181087	299.697537	299.19461	298.756519	299.697537	0.775076767	0	0	0	0	0	3
163	466	186.035498	0.856435291	299.709402	299.204871	298.765154	299.709402	0.782029424	0	0	0	0	0	3
164	469	186.748391	0.861689495	299.720998	299.215036	298.77373	299.720998	0.788887935	0	0	0	0	0	3
165	471	187.478604	0.866943699	299.73292	299.225351	298.782249	299.73292	0.795898412	0	0	0	0	0	3
166	474	188.187669	0.872197904	299.744532	299.235568	298.790713	299.744532	0.802812123	0	0	0	0	0	3
167	476	188.914413	0.877452108	299.756456	299.245943	298.799122	299.756456	0.809885607	0	0	0	0	0	3
168	479	189.620192	0.882706312	299.768056	299.256222	298.807479	299.768056	0.8168652	0	0	0	0	0	3
169	481	190.343207	0.887960516	299.77995	299.266657	298.815786	299.77995	0.82400285	0	0	0	0	0	3
170	484	191.045551	0.893214721	299.791514	299.277001	298.824036	299.791514	0.831054849	0	0	0	0	0	3
171	487	191.765119	0.898468925	299.803365	299.2875	298.832241	299.803365	0.838262975	0	0	0	0	0	3
172	489	192.463852	0.903723129	299.814876	299.297907	298.840391	299.814876	0.845385461	0	0	0	0	0	3
173	491	193.180126	0.908977333	299.826676	299.308474	298.848499	299.826676	0.852668787	0	0	0	0	0	3
174	494	193.8754	0.914231537	299.83813	299.318949	298.856557	299.83813	0.859865761	0	0	0	0	0	3
175	496	194.588091	0.919485742	299.849867	299.329588	298.864577	299.849867	0.86722638	0	0	0	0	0	3
176	499	195.279719	0.924739946	299.861256	299.340135	298.872548	299.861256	0.87450139	0	0	0	0	0	3
177	501	195.989061	0.92999415	299.872931	299.350851	298.880726	299.872931	0.881943866	0	0	0	0	0	3
178	504	196.676677	0.935248354	299.884246	299.361467	298.890151	299.884246	0.889280954	0	0	0	0	0	3
179	506	197.382426	0.940502559	299.895853	299.372238	298.899856	299.895853	0.896760541	0	0	0	0	0	3
180	509	198.066794	0.945756763	299.907105	299.38289	298.909981	299.907105	0.904108584	0	0	0	0	0	3
181	511	198.768919	0.951010967	299.918641	299.393688	298.920502	299.918641	0.911587168	0	0	0	0	0	3
182	514	199.450243	0.956265171	299.92983	299.404358	298.931325	299.92983	0.918918803	0	0	0	0	0	3
183	517	200.149165	0.961519376	299.941302	299.415169	298.942367	299.941302	0.926375008	0	0	0	0	0	3
184	519	200.827531	0.96677358	299.952429	299.42584	298.953556	299.952429	0.933671325	0	0	0	0	0	3
185	521	201.523257	0.972027784	299.963835	299.436648	298.96482	299.963835	0.941088758	0	0	0	0	0	3
186	524	202.198439	0.977281988	299.974898	299.447307	298.976143	299.974898	0.9483386	0	0	0	0	0	3
187	526	202.89099	0.982536193	299.986237	299.458102	298.987464	299.986237	0.95570845	0	0	0	0	0	3
188	529	203.563001	0.987790397	299.997235	299.468748	298.998781	299.997235	0.962913163	0	0	0	0	0	3
189	531	204.252351	0.993044601	300.008508	299.479525	299.010081	300.008508	0.970232039	0	0	0	0	0	3
190	534	204.9211	0.998298805	300.019438	299.490157	299.021344	300.019438	0.977394101	0	0	0	0	0	3
191	536	205.607491	1.00355301	300.03065	299.500915	299.032579	300.03065	0.984668215	0.0564121578	0	0	0	0	3
192	539	206.273191	1.00880721	300.041517	299.511527	299.043765	300.041517	0.991741871	0.0567381679	0	0	0	0	3
193	541	206.956641	1.01406142	300.052665	299.522267	299.054911	300.052665	0.99775431	0.0569053984	0	0	0	0	3
194	544	207.619536	1.01931562	300.063473	299.532858	299.066005	300.063473	0.997467438	0.0570683671	0	0	0	0	3
195	546	208.299755	1.02456983	300.074554	299.543576	299.077049	300.074554	0.997505703	0.0572322505	0	0	0	0	3
196	549	208.959801	1.02982403	300.085302	299.554143	299.088047	300.085302	0.997254409	0.0573935623	0	0	0	0	3
197	551	209.636941	1.03507823	300.096319	299.564843	299.098983	300.096319	0.99733605	0.0575509662	0	0	0	0	3
198	554	210.294379	1.04033244	300.10701	299.57539	299.109874	300.10701	0.997136792	0.0576819246	0	0	0	0	3
199	556	210.968644	1.04558664	300.117967	299.586069	299.120702	300.117967	0.997264969	0.0576860519	0	0	0	0	3
200	559	211.623549	1.05084085	300.128602	299.596599	299.131488	300.128602	0.997114772	0.0573026982	0	0	0	0	3
201	562	212.295389	1.05609505	300.139505	299.607264	299.142216	300.139505	0.934247019	0.0570174054	0	0	0	0	3
202	564	212.947526	1.06134926	300.150082	299.617778	299.152907	300.150082	0.937387532	0.0568046714	0	0	0	0	3
203	567	213.61693	1.06660346	300.160931	299.628435	299.163544	300.160931	0.941323268	0.0566493226	0	0	0	0	3
204	569	214.266368	1.07185766	300.17145	299.638941	299.174141	300.17145	0.945865646	0.0565380748	0	0	0	0	3
205	572	214.933131	1.07711187	300.182242	299.64959	299.184683	300.182242	0.950806148	0.056462489	0	0	0	0	3
206	574	215.57996	1.08236607	300.192705	299.660087	299.195172	300.192705	0.955757214	0.0564134536	0	0	0	0	3
207	576	216.244082	1.08762028	300.20344	299.670721	299.205611	300.20344	0.960256509	0.0564121578	0	0	0	0	3
208	579	216.888495	1.09287448	300.21385	299.681207	299.216008	300.21385	0.964705617	0.0564121578	0	0	0	0	3
209	581	217.550156	1.09812869	300.224531	299.691836	299.226348	300.224531	0.969340657	0.0564121578	0	0	0	0	3
210	584	218.191919	1.10338289	300.234885	299.702311	299.236648	300.234885	0.973782056	0.0564121578	0	0	0	0	3
211	586	218.851333	1.10863709	300.245516	299.712934	299.246894	300.245516	0.978273355	0.0564313829	0	0	0	0	3
212	589	219.490515	1.1138913	300.255815	299.723402	299.257106	300.255815	0.981546834	0.0564664803	0	0	0	0	3
213	591	220.147705	1.1191455	300.266396	299.734024	299.267264	300.266396	0.984807714	0.0565079333	0	0	0	0	3
214	594	220.784634	1.12439971	300.276645	299.744491	299.277401	300.276645	0.987735455	0.0565543616	0	0	0	0	3
215	596	221.439106	1.12965391	300.287169	299.755116	299.287476	300.287169	0.990702862	0.0566054331	0	0	0	0	3
