Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
194	544	207.619536	1.01931562	305.925246	304.292281	303.108297	305.925246	2.81694909	0.232356638	0	8.2	0	0	3
195	546	208.299755	1.02456983	305.943827	304.322064	303.154251	305.943827	2.78957531	0.232592046	0	8.3	0	0	3
196	549	208.959801	1.02982403	305.961356	304.351098	303.197184	305.961356	2.76417258	0.232777917	0	8.4	0	0	3
197	551	209.636941	1.03507823	305.97884	304.380264	303.237301	305.97884	2.74153889	0.232787643	0	8.4	0	0	3
198	554	210.294379	1.04033244	305.995428	304.408742	303.274925	305.995428	2.72050376	0.23198319	0	8.5	0	0	3
199	556	210.968644	1.04558664	306.012041	304.437397	303.310204	306.012041	2.70183685	0.231218223	0	8.5	0	0	3
200	559	211.623549	1.05084085	306.027885	304.465427	303.343362	306.027885	2.68452325	0.231218223	0	8.6	0	0	3
201	562	212.295389	1.05609505	306.043784	304.493682	303.374577	306.043784	2.66920729	0.231218223	0	8.6	0	0	3
202	564	212.947526	1.06134926	306.058973	304.521356	303.404063	306.058973	2.65490948	0.231218223	0	8.7	0	0	3
203	567	213.61693	1.06660346	306.074173	304.549298	303.431937	306.074173	2.64223691	0.231218223	0	8.7	0	0	3
204	569	214.266368	1.07185766	306.08871	304.576696	303.45837	306.08871	2.6303403	0.231218223	0	8.7	0	0	3
205	572	214.933131	1.07711187	306.10334	304.604386	303.483412	306.10334	2.61992812	0.231218223	0	8.8	0	0	3
206	574	215.57996	1.08236607	306.117315	304.631563	303.507221	306.117315	2.61009388	0.231218223	0	8.8	0	0	3
207	576	216.244082	1.08762028	306.131405	304.659033	303.529895	306.131405	2.60150991	0.231218223	0	8.8	0	0	3
208	579	216.888495	1.09287448	306.144922	304.686027	303.551585	306.144922	2.59333712	0.231218223	0	8.9	0	0	3
209	581	217.550156	1.09812869	306.158614	304.713342	303.572264	306.158614	2.58634986	0.231218223	0	8.9	0	0	3
210	584	218.191919	1.10338289	306.171743	304.74019	303.592126	306.171743	2.57961732	0.231218223	0	8.9	0	0	3
211	586	218.851333	1.10863709	306.185025	304.76738	303.611187	306.185025	2.57383778	0.231218223	0	8.9	0	0	3
212	589	219.490515	1.1138913	306.197757	304.794118	303.629501	306.197757	2.56825632	0.231218223	0	9	0	0	3
213	591	220.147705	1.1191455	306.210728	304.821221	303.647153	306.210728	2.56357543	0.231218223	0	9	0	0	3
214	594	220.784634	1.12439971	306.223165	304.84789	303.664275	306.223165	2.5588897	0.231218223	0	9	0	0	3
